question_id,feature_id,feature_title_cap,feature_title,feature_lexeme,feature_description,to_map,collected,compiled,elicitation_day,elicitation_month,elicitation_year,updated_day,updated_month,updated_year,domain,filename,settlement,speaker_code,name,patronym,l_name,gender,year_of_birth,birth_place,schooling,residence_place,long_periods_outside,mothers_birthplace,value,stimuli,answer,answer_cyr,comment
,,SING,Basic lexicon item ‘sing’,,The map shows the distribution of lexical cognate sets of the concept ‘sing’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,maˤʔni hɨʔɨr / maˤːni hɨʔɨr / maʔni haʔara / maˤʔnibɨr jɨʔɨra / maʁnibɨr hɨʔɨra / naˤhnibɨr hɨʔɨr / naˤhni hɨʔɨr,1. Она красиво поёт. 2. В мечети / церкви много поют.,maˤʔni hɨʔɨr,ма1ъни́ гьыъы́р,
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'ur,suq'ur,2.
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'ur a,сукьур а,"авсукьа, сумайукь"
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",ow siq'uri,ов сикьури,
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'ur,suq'ur,
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'uri,suq'uri,
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'ur,Сукьур а,
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'uri,suq'uri,1. (pfv) suq'ur a (ipfv) 2. suq'us
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",aa siq'ur,аа си́кьур,сикьвас
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'ur a,сукьур а,суркьур а
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",suq'uri,suq'uri,1. (pfv) suq'ur a (ipfv) 2. suq'us
,,SIT,Basic lexicon item ‘sit’,,The map shows the distribution of lexical cognate sets of the concept ‘sit’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,aa siq'ur / aa suq'ur / ow siq'uri / suq'ur a / suq'uri / suq'ur,"1. Человек может стоять, сидеть и лежать. (GLD) 2. На этом камне/бревне удобно сидеть. (GLD)",aa suq'ur,аа сукьур,
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',q'ɨdɨq',4
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',кьыдыкь,4
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdiq',кьыдикь,4
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',q'ɨdɨq',4
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,liʔ,1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,liʔ,liʔ,
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',къыды́кь,
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',q'ɨdɨq',4
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',кьыды́кь,
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',кьыдыкь,
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',q'ɨdɨq',4
,,SKIN,Basic lexicon item ‘skin’,,The map shows the distribution of lexical cognate sets of the concept ‘skin’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,q'ɨdɨq',1. Я порезал свою кожу. (GLD) 2. Под кожей человека мышцы и кости.,q'ɨdɨq',кьыды́кь,
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,hawa,На голубом небе были белые облака. (CoBL),hawa,гьава́,"ха1л  3, 4"
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤl,ха1л,4
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤl,ха1л,4
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤlʲ,ха1л’,
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",15,7,2022,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤl,ха1л,
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤlʲ,ха1л',
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χêˁlʲ,хэ1л’,
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤl,ха1л,
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,hawa,На голубом небе были белые облака. (CoBL),hawa,гьава,
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤlʲ,ха1л’,
,,SKY,Basic lexicon item ‘sky’,,The map shows the distribution of lexical cognate sets of the concept ‘sky’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,χaˤl / χaˤlʲ / χêˁlʲ,На голубом небе были белые облака. (CoBL),χaˤl,ха1л,
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨr a,saχɨr a,2. (ipfv)
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,neq'en kirxuri,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",neq'en kirxuri,некьен кирхьури,сахыр а
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨri,сахыри,"(Неке китхьури) сахыри, сархыри, садерхереди"
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨr a,saχɨr a,(ipfv)
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨri,saχɨri,
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨr,сАхыр а,
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨr a,saχɨr a,2. (ipfv)
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨr,са́хыр,
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",salχira,салхира,
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχir i,saχir i,1. (pfv) 2. saχɨr a (ipfv)
,,SLEEP,Basic lexicon item ‘sleep’,,The map shows the distribution of lexical cognate sets of the concept ‘sleep’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,saχɨr / salχira / saχɨri / saχɨr a / saχir i,"1. Обычно ночью люди спят, а днем бодрствуют. (GLD) 2. Не буди его, он спит. (GLD)",saχɨr a,сахыр а,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'ɨʔɨdɨ,k'ɨʔɨdɨ,2.
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'aʔdɨ,к1аъды,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'aːdɨ,к1аады,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'aʔadɨ,k'aʔadɨ,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,č'ibdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",č'ibdɨ,č'ibdɨ,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'ɨʔdɨ,к1ыъды,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'ɨʔɨdɨ,k'ɨʔɨdɨ,2.
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'aʔdɨ,к1а́ъды,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'aʔdɨ,к1аъды,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'aʔadɨ,k'aʔadɨ,
,,SMALL,Basic lexicon item ‘small’,,The map shows the distribution of lexical cognate sets of the concept ‘small’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,k'aʔdɨ / k'aʔaw / k'aːdɨ / k'aʔadɨ / k'ɨʔɨdɨ / k'ɨʔdɨ,"1. У этого человека большой нос, а у того — маленький. (GLD) 2. Это большой камень, а это — маленький. (CoBL)",k'aʔaw,к1аъав,
,,SMELL (TR),Basic lexicon item ‘smell (tr)’,,The map shows the distribution of lexical cognate sets of the concept ‘smell (tr)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,il hišir / il hiširi / il jišira / ilʲ jiširi / ilʲ jišir,1. Я чувствую / чую запах дыма. (CoBL) 2. Волк почуял запах человека.,il jišira,ил йиши́ра,
,,SMELL (TR),Basic lexicon item ‘smell (tr)’,,The map shows the distribution of lexical cognate sets of the concept ‘smell (tr)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,il hišir / il hiširi / il jišira / ilʲ jiširi / ilʲ jišir,1. Я чувствую / чую запах дыма. (CoBL) 2. Волк почуял запах человека.,il hiširi,ил гьиши́ри,
,,SMELL (TR),Basic lexicon item ‘smell (tr)’,,The map shows the distribution of lexical cognate sets of the concept ‘smell (tr)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,il jɨˤχɨˤri,1. Я чувствую / чую запах дыма. (CoBL) 2. Волк почуял запах человека.,il jɨˤχɨˤri,ил йы́1хы1ри,
,,SMELL (TR),Basic lexicon item ‘smell (tr)’,,The map shows the distribution of lexical cognate sets of the concept ‘smell (tr)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,il hišir / il hiširi / il jišira / ilʲ jiširi / ilʲ jišir,1. Я чувствую / чую запах дыма. (CoBL) 2. Волк почуял запах человека.,il jišira,ил йи́шира,
,,SMELL (TR),Basic lexicon item ‘smell (tr)’,,The map shows the distribution of lexical cognate sets of the concept ‘smell (tr)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",15,7,2022,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,ilʲ jidq'ɨri,1. Я чувствую / чую запах дыма. (CoBL) 2. Волк почуял запах человека.,ilʲ jidq'ɨri,ил’ йи́дкьыри,
,,SMELL (TR),Basic lexicon item ‘smell (tr)’,,The map shows the distribution of lexical cognate sets of the concept ‘smell (tr)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,il hišir / il hiširi / il jišira / ilʲ jiširi / ilʲ jišir,1. Я чувствую / чую запах дыма. (CoBL) 2. Волк почуял запах человека.,il hiširi,,
